676,影,平,要腰葽喓邀蛲
677,云,平,鸮
678,群,平,乔桥趫侨鐈鷮峤毊轿娇荞蟜蹻
679,清,平,鍫鐰篍幧
680,影,平,妖祆枖訞夭
681,溪,平,蹻繑趬跷
682,昌,平,怊弨
683,滂,平,爂漂杓嫖旚犥镖僄飘慓彯摽翲瞟螵嘌
684,群,平,翘荍嘺
685,来,平,燎髎
686,溪,平,趫 橇鞽
687,匣,平,肴肴崤淆洨绞筊姣猇爻淆胶倄
688,见,平,交蛟茭鵁胶鲛咬郊轇敎教摎铰佼艽 詨嘐
689,崇,平,巢轈剿樔鄛
690,娘,平,铙呶譊怓硇
691,生,平,梢捎髾輎旓弰筲鞘蛸鮹绡颵莦娋
692,明,平,茅蝥猫牦罞鶜描媌
693,晓,平,虓猇髇歊穘窙嗃哮庨灱涍嘐顤
694,帮,平,包胞枹苞勹
695,滂,平,胞脬抛抛泡
696,溪,平,敲跤骹 硗礉鄗硗頝
697,疑,平,聱謷磝
698,庄,平,罺抓摷
699,知,平,嘲啁鳭鵃
700,初,平,抄钞訬
701,并,平,庖咆匏炮炰刨瓟麃掊飑鞄狍跑捊尥泡
702,影,平,坳窅軪眑咬梎
703,彻,平,唠
704,来,平,顟賿
705,澄,平,
706,匣,平,豪号毫噑嗥獆濠壕崤
707,见,平,髙高膏皋皋羔餻櫜咎鼛鷎篙槹槔 
708,来,平,劳涝牢窂簩蟧醪捞髝憥嫪哰簝
709,晓,平,蒿挠薧薅茠
710,明,平,毛髦芼旄牦枆酕堥
711,透,平,饕洮韬绦謟滔叨韬慆绦绦幍槄蜪夲绸掏瑫  詜挑
712,端,平,刀魛忉裯舠朷
713,心,平,骚搔缫缲臊鰠溞颾鱢艘慅
714,并,平,袍袌軳
715,帮,平,襃褒
716,定,平,陶咷桃綯焘逃鼗鼗鞉涛掏梼騊萄翿匋啕錭駣蜪祹
717,精,平,糟醩遭槽傮
718,疑,平,敖遨翶翱聱骜熬嶅獒滶蔜鷔鳌螯謷嗸嗷摮嫯鳌
719,从,平,曹槽螬嘈鐰艚蓸漕褿
720,影,平,爊鏖
721,泥,平,猱巎嶩峱獿
722,溪,平,尻訄
723,清,平,操幧 
724,滂,平,藨
725,见,平,歌謌柯妿菏牁戕滒哥鴚
726,清,平,蹉瑳搓磋溠傞
727,端,平,多
728,心,平,娑挱挲傞献桫
729,定,平,驼駞鼍紽鮀陀驒沱跎詑池酡驮迱鼧袉佗
730,从,平,醝瘥鹾嵳蒫蔖躜虘齹
731,疑,平,莪哦娥峩鹅俄蛾睋涐誐硪
732,透,平,佗他拕拖它蛇痑鼧
733,来,平,罗萝箩?饠椤啰锣剆
734,泥,平,那挪傩臡
735,匣,平,何河荷菏苛蚵魺
736,晓,平,诃呵
737,溪,平,珂轲
738,影,平,阿娿疴妸妿钶
739,见,平,戈过涡锅楇瘑緺埚
740,清,平,遳
741,端,平,桗
742,心,平,莎魦莏 趖蓑唆髿梭
743,并,平,婆媻鄱皤繁搫蔢碆
744,定,平,碢堶
745,明,平,摩魔磨劘
746,从,平,矬痤锉睉
747,疑,平,讹譌吪鈋囮魤
748,透,平,詑涶
749,来,平,摞骡驘鸁螺蠃覼脶蠡
750,泥,平,捼
751,帮,平,波皤紴嶓番碆
752,滂,平,颇坡玻
753,匣,平,和咊禾和鉌盉
754,溪,平,科窠薖稞萪蝌犐课簻髁
755,影,平,倭濄涡涹踒
756,晓,平,鞾靴
757,影,平,
758,溪,平,
759,群,平,伽茄枷
760,溪,平,佉呿
761,见,平,迦
762,清,平,脞
763,精,平,侳
764,群,平,瘸
765,来,平,
766,明,平,麻犘蟆麻痳
767,昌,平,车砗
768,书,平,奢賖赊畲畲
769,以,平,邪耶瑘釾鋣鎁椰擨斜
770,章,平,遮诸
771,精,平,嗟罝蒫謯瘥袓怚
772,船,平,蛇虵荼
773,匣,平,华骅鷨鋘铧釫桦崋划
774,见,平,瓜騧緺婐蜗娲
775,晓,平,华花哗
776,溪,平,夸夸姱跨胯
777,娘,平,拿拿詉拿摣蒘  笯
778,见,平,嘉家加葭笳麚豭猳痂鴐枷袈跏茄迦珈瘕犌幏貑蟼
779,匣,平,遐虾鍜霞瑕騢鰕碬赮蕸
780,滂,平,葩钯妑蚆吧舥
781,影,平,鸦鵶铔桠丫
782,帮,平,巴钯笆豝芭蚆吧
783,初,平,叉杈差靫鎈艖
784,生,平,鲨魦沙砂裟桬纱髿硰
785,疑,平,牙衙芽齖呀桠吾
786,庄,平,楂柤皻抯溠渣浾
787,澄,平,荼茶秅涂梌秺
788,邪,平,衺斜邪
789,常,平,闍余佘铊鍦
790,影,平,窊洼畖蛙洼哇
791,庄,平,髽
792,知,平,檛簻膼
793,并,平,爬杷琶
794,崇,平,楂查查槎苴
795,彻,平,侘哆
796,知,平,奓觰秺咤
797,晓,平,煆呀谺疨岈颬
798,溪,平,
799,从,平,
800,日,平,若婼
801,心,平,些
802,知,平,爹
803,疑,平,
804,溪,平,
805,以,平,阳旸杨扬扬昜羊样眻佯详徉洋烊炀钖輰敭疡鴹鰑鸉蛘禓崵諹瑒
806,邪,平,详洋翔庠祥痒
807,来,平,良梁粱粮粮凉凉量螂踉椋綡輬
808,晓,平,香皀芗郷乡膷
809,书,平,商伤殇慯觞汤蔏螪禓饷塲
810,并,平,房防坊鲂方肪鴋
811,章,平,章漳樟慞璋彰墇障獐獐鄣蔁暲
812,昌,平,昌裮倡猖阊琩鲳菖
813,溪,平,羌猐蜣
814,见,平,姜 畺疆壃畕缰缰僵礓橿姜僵
815,澄,平,长苌肠场瓺
816,知,平,张餦粻涨
817,日,平,穰禳攘镶躟瀼獽儴蘘鬤勷瓤娘
818,帮,平,方汸坊蚄肪邡鴋枋钫牥趽匚
819,心,平,襄厢厢湘相缃纕忀骧镶瓖欀箱葙
820,精,平,将浆鳉蒋螀摪
821,初,平,创疮
822,明,平,亡芒莣铓硭杗朚邙望望
823,娘,平,娘娘瓤镶
824,崇,平,床床疒
825,庄,平,庄妆装糚
826,常,平,常尚裳甞尝鋿鱨偿徜
827,生,平,霜鸘鷞孀骦騻蠰
828,从,平,墙廧墙佯嫱樯蔷蘠戕
829,清,平,锵玱枪跄蹡斨牄嶈抢
830,溪,平,匡邼筐框恇劻洭軭眶
831,云,平,王蚟彺
832,影,平,央鸯殃鉠秧霙胦泱
833,群,平,强强强勥
834,彻,平,伥鼚
835,滂,平,芳妨淓
836,群,平,狂軖軭鵟
837,定,平,唐啺煻糖糛堂坣棠搪蓎瑭餹篖螗螳塘砀鶶踼闛赯磄溏傏隚鎕橖榶
838,来,平,郎蓈稂桹廊榔锒硠浪螂琅琅狼欴踉莨艆駺躴筤阆哴
839,端,平,当铛筜裆珰档当蟷
840,清,平,仓苍鶬沧飡
841,见,平,冈岗堽刚掆笐钢纲亢犅堈牨苀魧迒
842,心,平,桑桒丧
843,溪,平,康糠糠槺邟漮躿
844,晓,平,荒肓衁邝詤巟
845,匣,平,黄皇瑝惶遑潢堭煌餭騜艎簧隍癀湟徨篁鱑蝗凰偟媓獚蟥韹葟趪
846,见,平,光灮洸桄胱垙輄横恍茪僙侊
847,透,平,汤簜镗闛踼荡蝪鼞薚
848,滂,平,滂镑霶雱磅
849,影,平,汪尣尤尪洸
850,影,平,鸯佒咉眏姎
851,晓,平,炕忼
852,匣,平,航筕桁行迒颃魧胻邟杭沆蚢肮苀抗吭
853,明,平,茫吂汒恾忙朚邙芒杗蘉
854,精,平,臧匨牂 戕赃样
855,泥,平,囊蠰
856,并,平,傍仿膀髈趽房旁篣螃騯
857,疑,平,卬枊昂
858,从,平,藏
859,溪,平,
860,帮,平,帮縍鞤
861,见,平,庚鶊更秔粳粳赓羹埂浭
862,溪,平,阬坑硎砊劥
863,明,平,盲蝱鄳莔
864,匣,平,横黉蝗鐄瑝喤锽韹彋
865,帮,平,閍祊騯嗙
866,晓,平,諻謍嚝喤
867,见,平,觵觥侊
868,并,平,彭澎膨蟚蟛棚榜搒蒡篣騯憉輣
869,晓,平,脝悙亨
870,彻,平,瞠橕樘竀
871,初,平,枪铛枪琤
872,崇,平,伧鬇峥
873,影,平,霙鉠韺渶鶧英瑛媖楧
874,滂,平,磅恲亨烹澎
875,并,平,平评苹枰泙坪胓蚲
876,见,平,惊京荆麠麖鶁蟼
877,明,平,明盟鸣
878,澄,平,枨盯澄掁 挰憕
879,知,平,趟
880,云,平,荣蝾莹揘嵘
881,帮,平,兵
882,晓,平,兄
883,溪,平,卿
884,生,平,生笙牲猩狌鉎甥鼪珄
885,群,平,擎勍黥剠鲸檠樈葝
886,疑,平,迎
887,匣,平,行衡胻洐筕珩桁蘅
888,娘,平,鬤狞
889,见,平,耕
890,溪,平,铿銵鳽誙牼硻殸硁摼羟
891,明,平,甍萌氓氓嫇蕄  
892,帮,平,浜
893,匣,平,宏纮紭闳嵘嵤谹耾翃浤竑宖鈜吰彋
894,匣,平,茎牼
895,知,平,朾丁玎
896,影,平,罂罂罃莺嘤樱嫈鹦譻鸎褮茎
897,崇,平,峥鬇埩鏳崝
898,初,平,琤铮净棦噌
899,娘,平,儜薴鬡鑏嬣
900,滂,平,怦姘閛伻弸匉抨砰
901,晓,平,轰輷揈訇鍧渹
902,帮,平,绷絣拼
903,澄,平,橙浈朾虰憕瞪
904,影,平,泓謍宖
905,并,平,輣棚弸庄
906,疑,平,娙俓
907,庄,平,争筝埩綪狰
908,清,平,清圊
909,从,平,情晴请夝䝼
910,精,平,精氏菁鶄蜻晶鼱婧睛旌旍箐聙
911,以,平,盈嬴瀛籯楹赢攍
912,以,平,营蓥茔濴
913,影,平,婴璎缨撄賏蘡
914,知,平,贞桢祯浈
915,彻,平,柽侦赪竀蛏虰
916,常,平,成城诚宬郕筬盛珹
917,澄,平,呈程酲珵裎
918,书,平,声
919,章,平,征鲭钲怔正鴊眐佂
920,溪,平,轻鑋
921,明,平,名洺
922,来,平,跉令
923,帮,平,并栟簈屏
924,溪,平,倾顷
925,邪,平,糖
926,影,平,萦褮嫈
927,群,平,琼璚茕焭瞏 茕藑嬛赹憌
928,心,平,骍垶觪
929,群,平,颈葝
930,晓,平,
931,清,平,青鶄鲭蜻靘
932,见,平,经泾颈巠
933,匣,平, 刑形邢桯铏型陉侀硎娙钘鋞
934,定,平,庭停鼮莛葶筳亭聤霆渟綎娗挺楟蜓廷
935,端,平,丁钉玎靪虰仃叮
936,晓,平,馨蛵
937,心,平,星曐腥胜鮏鯹醒鉎篂猩惺
938,滂,平,竮俜甹艵頩姘覮
939,来,平,灵霛舲龄麢囹鸰蛉铃霝醽苓棂柃伶泠瓴拎刢玲聆竛蘦軨笭零孁令灵龗翎閝鹷昤駖蕶酃詅彾呤跉狑爧冷怜澪鏻秢獜岭魿紷砱阾羚姈
940,泥,平,宁寍鸋咛聍
941,透,平,汀订桯綎听厅町艼鞓庁
942,明,平,冥榠铭鄍溟螟猽蓂瞑嫇覭暝
943,并,平,瓶瓶蛢屏荓軿萍萍竮郱洴箳
944,匣,平,荧褮萤荥
945,见,平,扃駉駫坰冋絅
946,章,平,蒸烝篜脀
947,常,平,承丞
948,澄,平,澂澄瞪憕惩
949,来,平,陵凌夌绫凌菱菱鲮崚掕祾
950,影,平,膺应鹰
951,并,平,凭冯凭淜
952,帮,平,冫冰掤
953,以,平,蝇
954,船,平,绳譝憴鱦乘乘椉渑溗塍塖騬
955,书,平,升升升胜抍
956,日,平,仍艿辸礽扔
957,见,平,兢矜
958,知,平,征症
959,从,平,缯鄫驓橧竲嶒
960,疑,平,凝
961,晓,平,兴嬹 
962,昌,平,称爯偁
963,群,平,殑
964,生,平,
965,溪,平,硱
966,彻,平,僜庱睖
967,崇,平,磳
968,滂,平,砯
969,端,平,登璒灯簦
970,来,平,楞棱棱輘倰祾
971,心,平,僧鬙
972,帮,平,崩
973,精,平,增憎磳曾矰罾熷 ??竲橧譄
974,明,平,瞢蕄
975,从,平,层曾
976,并,平,朋堋鹏棚倗鬅
977,匣,平,弘鞃苰
978,见,平,肱
979,晓,平,薨
980,泥,平,能
981,定,平,腾滕縢幐螣藤誊儯鰧
982,匣,平,恒恒峘
983,见,平,搄縆絙
984,透,平,鼟膯
985,滂,平,漰堋
986,云,平,尤腄疣肬沋邮訧
987,影,平,忧优瀀麀櫌鄾怮嚘耰獶纋妋
988,来,平,刘留蒥戮摎鹠骝 疁流飂飗瘤榴瑬旒瑠  浏  鰡嵧镏  懰馏裗硫遛憀镠
989,清,平,秋秌鞧緧秋湫鹙鳅鰌楸萩蟗篍趥
990,以,平,猷犹悠油由攸莸浟冘輶蘨秞蚰蝣櫾楢斿游游卣鮋抌揄舀偤邮繇囮庮
991,疑,平,牛
992,精,平,遒鮂蝤啾逎揂揫湫
993,从,平,酋遒崷鰌蝤
994,心,平,修修羞樇
995,彻,平,抽婤惆瘳妯
996,溪,平,恘
997,昌,平,犫犨
998,章,平,周州輖洲赒喌舟郮婤
999,常,平,雠鮋酬醻詶雔魗
1000,日,平,柔鍒騥蝚蹂葇鞣鰇瑈腬鶔揉
1001,书,平,收
1002,溪,平,丘丠蓲蚯邱訄
1003,滂,平,秠衃肧胚紑醅
1004,见,平,鸠朻阄丩龟勼
1005,帮,平,不哹紑鴀
1006,生,平,捜馊飕溲廋搜獀鄋螋騪犙醙
1007,初,平,搊篘醔诌
1008,庄,平,邹鄹郰驺齱陬緅菆棷箃黀
1009,崇,平,愁
1010,晓,平,休貅鸺庥脙髤髹  咻
1011,邪,平,囚泅汓苬慒鮂
1012,澄,平,俦梼踌帱裯 畴紬绸稠燽薵筹  棸椆怞懤鮋菗 
1013,知,平,辀盩啁诪侜调咮矪
1014,群,平,裘仇叴厹求頄蛷逑球璆艽鼽莍赇殏梂朹俅脙馗絿扏銶毬犰訅釚捄肍訄
1015,并,平,浮哹桴枹罦琈粰罘涪芣蜉烰鉜艀棓掊
1016,明,平,谋雺眸牟侔矛鍪鞪麰堥劺蝥蟊鹨恈鴾蛑缪
1017,匣,平,侯矦帿鄇鍭銗猴糇翭翵糇喉篌鯸瘊葔骺睺
1018,影,平,讴呕欧瓯区沤鸥瞘櫙蓲醧剾鏂膒
1019,泥,平,羺獳
1020,来,平,楼娄蒌偻艛耧髅膢廔剅搂喽瞜蝼篓鞻慺鷜褛遱謱
1021,心,平,涑鏉摗
1022,溪,平,彄抠剾韝滱够
1023,晓,平,齁
1024,精,平,緅陬棷掫
1025,透,平,偷鍮鋀媮
1026,定,平,头投骰坄牏揄窬緰歈
1027,疑,平,齵
1028,见,平,钩沟褠韝缑篝冓枸句軥够鸲
1029,端,平,兜侸吺篼剅郖
1030,从,平,鲰
1031,并,平,裒捊抔掊箁
1032,清,平,
1033,明,平,呣
1034,影,平,幽泑呦怮
1035,群,平,虬觩璆觓鹨蟉
1036,帮,平,彪髟骉
1037,来,平,镠蟉
1038,见,平,樛  朻
1039,并,平,淲瀌
1040,精,平,稵
1041,生,平,犙
1042,疑,平,聱
1043,晓,平,飍烋
1044,明,平,缪鹨
1045,清,平,侵骎浸綅
1046,邪,平,寻镡浔鱏樳鄩襑枔撏灊鬵
1047,来,平,林琳淋临痳箖瀶霖
1048,彻,平,琛棽綝郴賝
1049,章,平,斟针针箴葴瑊鱵
1050,澄,平,沉沉莐霃湛枕鈂
1051,知,平,碪砧椹枮坫
1052,常,平,谌愖訦忱煁瘎
1053,日,平,任鵀恁壬纴銋
1054,书,平,深
1055,以,平,淫霪淫蟫鷣冘撢镡鱏
1056,心,平,心杺
1057,影,平,愔
1058,精,平,祲梫兓埐綅
1059,从,平,鬵嶜梣埐鈂灊
1060,娘,平,纴鵀
1061,群,平,琴捦擒黔禽芩檎鳹凛凛庈雂耹靲
1062,溪,平,钦菳衾嵚顉
1063,疑,平,吟訡唫崟荶碞乑
1064,晓,平,歆廞嬜
1065,见,平,金今黅衿襟禁
1066,影,平,音阴阴隌瘖霠喑
1067,生,平,森参蔘薓槮襳穼棽
1068,崇,平,岑涔梣笒
1069,庄,平,旡簪撍
1070,初,平,嵾参梫骎槮
1071,昌,平,
1072,定,平,覃潭昙藫橝蟫谭燂壜镡眈荨
1073,清,平,参骖傪
1074,泥,平,南男楠楠抩
1075,影,平,谙鹌媕庵腤庵馣嬜韽盦喑
1076,匣,平,含涵筨梒函顄蜬颔鋡圅肣
1077,来,平,婪惏燣燷岚葻啉
1078,从,平,蚕撏
1079,精,平,簪撍篸鐕
1080,透,平,探撢贪
1081,端,平,耽湛眈鸩妉甔媅
1082,溪,平,龛堪戡嵁撖
1083,晓,平,馠谽唅
1084,心,平,毵蔘犙
1085,见,平,弇淦蜬
1086,疑,平,嵁
1087,定,平,谈郯惔锬淡痰澹倓餤
1088,见,平,甘柑苷泔媣
1089,端,平,担儋聸頕甔
1090,心,平,三参叁弎鬖
1091,来,平,蓝褴篮懢儖蘫
1092,溪,平,坩
1093,透,平,舑聃緂
1094,从,平,慙惭錾
1095,匣,平,酣甝魽煔炶
1096,明,平,姏
1097,从,平,
1098,晓,平,蚶嬜敛憨
1099,以,平,盐塩阎壛阽檐檐櫩
1100,来,平,廉镰镰帘薕莶蔹匳奁籨猃蠊帘鬑覝
1101,帮,平,砭
1102,心,平,铦暹枮綅韱襳纤憸孅彡
1103,清,平,签脸碱椠憸佥譣
1104,章,平,詹瞻占蟾噡厃
1105,常,平,棎撏蟾
1106,书,平,苫痁
1107,昌,平,幨襜裧緂妗
1108,日,平,髯蚺呥楠蛅冉冄袡舑
1109,娘,平,黏粘
1110,云,平,炎
1111,知,平,沾沾
1112,彻,平,觇
1113,影,平,淹庵崦腌阉
1114,溪,平,
1115,疑,平,
1116,精,平,尖歼瀸渐虃熸鑯锓
1117,从,平,潜朁鬵灊燂螹
1118,群,平,钳钳钻黚钳黔羬鳹雂针钤
1119,影,平,懕猒餍嬮 
1120,邪,平,燅燖爓
1121,生,平,襳
1122,澄,平,誗
1123,群,平,针
1124,透,平,添沾黇舚
1125,端,平,敁占詀
1126,定,平,甜恬湉菾
1127,来,平,鬑薕熑溓濓燫
1128,溪,平,谦
1129,见,平,兼缣鹣蒹鳒
1130,匣,平,嫌稴
1131,泥,平,鲇拈
1132,晓,平,馦欦妗
1133,匣,平,咸咸醎函諴鳒稴椷輱
1134,见,平,缄瑊玪尲黬
1135,生,平,攕掺檆杉櫼
1136,影,平,淹黯
1137,疑,平,岩黬羬麙碞
1138,晓,平,妗
1139,知,平,詀鵮
1140,娘,平,諵喃
1141,崇,平,谗獑錾馋毚欃搀儳酁
1142,溪,平,鵮嵁厱
1143,匣,平,衔甉
1144,崇,平,巉嶃劖艬镵獑毚嚵
1145,疑,平,岩礹
1146,初,平,搀
1147,生,平,衫才髟縿彡芟穇
1148,见,平,监礛鉴
1149,并,平,
1150,溪,平,嵌
1151,疑,平,严
1152,晓,平,杴蔹
1153,影,平,腌腌
1154,溪,平,厱
1155,并,平,凡帆泛颿柉
1156,滂,平, 
1157,端,仄,董蝀箽懂蕫
1158,明,仄,蠓鸏蒙朦曚懵
1159,溪,仄,孔倥
1160,心,仄,檧
1161,透,仄,侗桶曈捅
1162,精,仄,緫总揔惣嵸苁鬷猣翪熜燪偬
1163,匣,仄,澒鸿汞
1164,影,仄,蓊滃暡郺勜塕
1165,泥,仄,
1166,帮,仄,琫菶俸
1167,来,仄,昽襱巃竉笼拢儱龓
1168,晓,仄,唝
1169,定,仄,动酮姛眮詷桶挏硐
1170,并,仄,菶唪埲
1171,章,仄,肿种踵歱喠
1172,彻,仄,宠埫
1173,来,仄,陇垅
1174,影,仄,拥壅
1175,日,仄,宂冗穁氄軵搑
1176,澄,仄,重襱鲖
1177,知,仄,冢冢
1178,并,仄,奉唪
1179,滂,仄,捧
1180,以,仄,勇恿涌甬踊慂塎悀埇溶蛹傛俑
1181,溪,仄,恐
1182,常,仄,尰瘇
1183,见,仄,拱拲巩蛬孒 珙廾巩栱輁
1184,心,仄,悚竦怂耸㩳駷愯傱
1185,晓,仄,汹詾凶
1186,帮,仄,覂
1187,端,仄,湩
1188,明,仄,
1189,群,仄,
1190,昌,仄,喠
1191,章,仄,幒
1192,精,仄,
1193,见,仄,讲港傋耩
1194,并,仄,棒棓玤蚌蜯
1195,影,仄,慃
1196,明,仄, 
1197,匣,仄,项缿
1198,帮,仄,
1199,晓,仄,傋
1200,章,仄,纸帋只坻轵枳咫扺坁砥汦抧恀
1201,常,仄,是氏媞諟恀徥褆姼
1202,明,仄,靡骳蘼
1203,帮,仄,彼柀佊
1204,并,仄,被罢
1205,晓,仄,毁毁毁檓毇毁烜
1206,影,仄,委骫蜲
1207,溪,仄,跪
1208,见,仄,诡垝陒攱觤恑蛫祪庪庋洈蟡姽桅佹
1209,心,仄,髓嶲靃瀡
1210,来,仄,絫累樏厽垒
1211,群,仄,技妓徛伎锜
1212,影,仄,倚猗椅旖輢
1213,见,仄,掎剞庋踦攲敧
1214,溪,仄,绮婍碕觭
1215,疑,仄,蚁蚁蛾锜礒齮舣舣嶬轙羛
1216,云,仄,蔿鄬儰薳寪
1217,精,仄,觜
1218,日,仄,蕊蕊甤繠
1219,清,仄,此跐佌玼泚
1220,澄,仄,豸褫陊踶傂杝阤廌褆徥
1221,心,仄,徙壐玺
1222,以,仄,酏迤匜衪肔崺扡孈
1223,来,仄,逦峛
1224,生,仄,躧洒纚縰酾屣矖簁
1225,帮,仄,俾鞞箄髀崥
1226,日,仄,尔尒尔迩迩
1227,明,仄,渳弭沵弥芈敉侎葞蝆 
1228,并,仄,婢庳
1229,昌,仄,侈姼鉹誃垑懘袳袲恀哆
1230,书,仄,弛豕阤
1231,精,仄,紫訿訾啙跐茈呰
1232,章,仄,捶箠沝
1233,初,仄,揣
1234,邪,仄,
1235,船,仄,舓舐
1236,庄,仄,跐
1237,滂,仄,紴披
1238,滂,仄,諀庀疕仳吡
1239,以,仄, 芛撱
1240,从,仄,惢
1241,溪,仄,跬頍
1242,娘,仄,狔旎柅
1243,疑,仄,硊頠姽
1244,群,仄,跪
1245,彻,仄,褫
1246,知,仄,
1247,晓,仄,
1248,溪,仄,企跂
1249,常,仄,菙
1250,见,仄,枳
1251,章,仄,旨指恉厎砥茋
1252,常,仄,视眡眎
1253,明,仄,美媺渼媄
1254,帮,仄,鄙啚娝痞
1255,邪,仄,兕  羠薙
1256,见,仄,几麂机
1257,精,仄,姊秭
1258,帮,仄,匕妣秕比沘枇朼疕髀
1259,见,仄,轨簋朹晷厬宄匦頯氿
1260,云,仄,洧鲔痏
1261,书,仄,矢屎
1262,澄,仄,雉滍薙
1263,心,仄,死
1264,并,仄,牝
1265,来,仄,履
1266,书,仄,水
1267,来,仄,垒蜼猚櫐蘽轠鸓藟诔耒讄
1268,群,仄,揆楑嫢湀
1269,清,仄,趡踓
1270,娘,仄,柅
1271,见,仄,癸湀
1272,并,仄,否痞圮 仳殍
1273,从,仄,嶵
1274,滂,仄,嚭秠疕嶏
1275,日,仄,蕊甤繠
1276,以,仄,唯蓶鰖壝瀢孈撱踓
1277,影,仄,
1278,精,仄,濢噿嶉 臎
1279,知,仄,黹 夂
1280,彻,仄,
1281,章,仄,
1282,晓,仄,
1283,群,仄,
1284,群,仄,跽
1285,溪,仄,岿蘬
1286,章,仄,止畤沚洔茝趾址址芷厎
1287,常,仄,市恃畤
1288,知,仄,征
1289,晓,仄,喜憙蟢
1290,见,仄,纪己妀
1291,以,仄,以巳已苡苢佁攺
1292,邪,仄,似佀祀禩姒巳耜汜洍泤攺鈶
1293,生,仄,史使驶
1294,日,仄,耳洱駬
1295,来,仄,里里鲤悝李理娌俚
1296,心,仄,枲萆葸諰
1297,书,仄,始
1298,澄,仄,歭跱峙痔偫 洔畤秲庤
1299,溪,仄,起邔 杞屺玘芑
1300,崇,仄,士仕柹柿戺
1301,俟,仄,俟竢涘呆 
1302,精,仄,子仔虸耔秄梓杍
1303,云,仄,矣
1304,疑,仄,拟儗薿孴譺
1305,昌,仄,齿纰
1306,彻,仄,耻祉褫
1307,初,仄,欼
1308,庄,仄,滓笫胏
1309,影,仄,譩醷
1310,娘,仄,伱你聻
1311,明,仄,尾亹斖浘娓
1312,影,仄,扆偯庡僾叆
1313,溪,仄,岂
1314,见,仄,虮几穖
1315,滂,仄,斐菲胐悱奜
1316,帮,仄,匪篚棐餥榧蜰蜚
1317,云,仄,韪炜暐伟玮苇椲韡颹媁愇鍏
1318,见,仄,鬼
1319,晓,仄,虺虫卉
1320,疑,仄,顗蚁
1321,晓,仄,豨狶俙霼唏
1322,影,仄,磈嵔
1323,并,仄,膹橨蟦陫
1324,疑,仄,语篽籞圉敔圄衙龉铻御蘌
1325,来,仄,吕膂旅祣穭梠儢侣郘絽
1326,澄,仄,伫伫芧苎纻杼羜宁眝
1327,以,仄,与与欤予藇
1328,章,仄,煑煮陼渚
1329,日,仄,汝肗茹
1330,书,仄,暑鼠黍癙
1331,昌,仄,杵处
1332,知,仄,贮褚着詝
1333,心,仄,谞胥稰醑湑糈楈
1334,彻,仄,楮柠褚
1335,娘,仄,女籹
1336,晓,仄,许鄦
1337,群,仄,巨拒秬距炬粔虡簴鐻巨苣駏讵歫
1338,生,仄,所糈齭疋盨
1339,初,仄,楚础齭齼憷濋
1340,庄,仄,阻俎
1341,崇,仄,龃鉏
1342,从,仄,咀沮怚袓跙
1343,影,仄,
1344,见,仄,举莒榉筥弆柜 
1345,邪,仄,叙绪藇序 ??漵抒屿鱮
1346,溪,仄,仄麮弆
1347,船,仄,纾抒杼
1348,常,仄,野墅
1349,清,仄,
1350,精,仄,苴咀
1351,疑,仄,麌俣噳
1352,云,仄,羽禹雨宇瑀祤栩鄅頨楀萭聥
1353,从,仄,聚鄹
1354,帮,仄,甫脯斧 俯俯府腑簠黼蜅莆俌父蚥鯆郙
1355,明,仄,武舞儛妩侮怃珷碔庑甒潕鹉膴瞴娬敄
1356,并,仄,父辅腐滏蚥秿鬴釜
1357,滂,仄,抚弣拊殕俌剖  
1358,澄,仄,柱跓嵀
1359,晓,仄,诩 冔 姁栩珝欨祤咻喣煦
1360,常,仄,竖竖树裋
1361,以,仄,庾窳抌愈愈愈貐楰斞
1362,章,仄,主麈枓宔炷
1363,影,仄,伛噢迂
1364,溪,仄,龋踽竘
1365,知,仄,拄柱丶
1366,日,仄,乳擩醹
1367,群,仄,窭貗
1368,生,仄,数籔
1369,见,仄,矩榘踽枸萭聥楀蒟椇
1370,清,仄,取
1371,来,仄,缕偻褛篓嵝謱慺溇  蒌
1372,心,仄,
1373,崇,仄,
1374,明,仄,姥莽妈峔
1375,透,仄,土吐稌芏
1376,定,仄,杜靯肚荰土
1377,来,仄,鲁橹卤虏掳樐橹鐪蓾卤鏀 
1378,清,仄,蔖
1379,端,仄,覩睹暏赌堵肚帾 楮
1380,见,仄,古鼓 鼓鼔瞽股罟蛊估盬钴羖诂牯贾夃沽焸  
1381,疑,仄,五午旿伍仵
1382,并,仄,簿部
1383,从,仄,粗麆驵伹粗
1384,精,仄,祖珇组蒩靻
1385,晓,仄,虎琥戽浒 萀
1386,影,仄,隖坞邬瑦溩
1387,溪,仄,苦
1388,泥,仄,怒弩砮努
1389,匣,仄,戸楛扈怙鄠帍祜昈岵苄雇鳸婟戽洿酤沪簄
1390,滂,仄,普溥誧浦烳
1391,帮,仄,补谱圃
1392,从,仄,荠鮆鲚癠啙
1393,来,仄,礼礼蠡澧醴鳢鲡欚盠劙豊欐
1394,透,仄,体軆醍涕挮缇
1395,滂,仄,
1396,精,仄,济癠夘
1397,端,仄,邸底诋坻抵牴觝柢弤堤軧
1398,定,仄,弟娣悌递媞
1399,泥,仄,祢嬭 苨弥坭镾薾檷鑈
1400,心,仄,洗洒
1401,清,仄,泚玼緀皉
1402,溪,仄,启棨綮卟稽晵闙启
1403,晓,仄,徯謑涀匸
1404,明,仄,米眯洣蔝
